timestamp,algorithm,environment,num_samples,seed,generation_time,search_time,path_length,edges_count,path_success_rate,dispersion,node_utilization,clearance
2026-02-27 14:16:12,delta,indoor,800,100,0.7081,0.1869,9.5124,3678,100.0,0.4788,0.0171,0.3033
2026-02-27 14:16:17,delta,indoor,1000,100,0.7059,0.1867,9.5124,3678,100.0,0.4788,0.0171,0.3033
2026-02-27 14:16:22,delta,indoor,1500,100,0.7073,0.1866,9.5124,3678,100.0,0.4788,0.0171,0.3033
2026-02-27 14:16:27,delta,indoor,2000,100,0.7062,0.1865,9.5124,3678,100.0,0.4788,0.0171,0.3033
2026-02-27 14:16:28,beam,indoor,100,100,0.1671,0.0353,10.2078,282,100.0,1.7935,0.0682,0.3409
2026-02-27 14:16:29,beam,indoor,200,100,0.5572,0.0357,8.2342,879,100.0,0.7881,0.082,0.2995
2026-02-27 14:16:31,beam,indoor,300,100,0.8372,0.0345,8.2787,1260,100.0,0.6013,0.1034,0.3107
2026-02-27 14:16:32,beam,indoor,500,100,0.8381,0.0346,8.2787,1260,100.0,0.6013,0.1034,0.3107
2026-02-27 14:16:34,beam,indoor,800,100,0.8384,0.0344,8.2787,1260,100.0,0.6013,0.1034,0.3107
2026-02-27 14:16:36,beam,indoor,1000,100,0.8375,0.0344,8.2787,1260,100.0,0.6013,0.1034,0.3107
2026-02-27 14:16:37,beam,indoor,1500,100,0.839,0.0345,8.2787,1260,100.0,0.6013,0.1034,0.3107
2026-02-27 14:16:39,beam,indoor,2000,100,0.8391,0.0345,8.2787,1260,100.0,0.6013,0.1034,0.3107
2026-02-27 14:16:40,spars,indoor,100,100,0.0593,0.0,0.0,16,0.0,1.666,0.0,0.2474
2026-02-27 14:16:40,spars,indoor,200,100,0.2121,0.0,0.0,59,0.0,1.1585,0.0141,0.2837
2026-02-27 14:16:42,spars,indoor,300,100,0.4094,0.0351,2.1682,98,40.0,1.1585,0.0341,0.296
2026-02-27 14:16:44,spars,indoor,500,100,0.9907,0.0489,8.431,145,100.0,1.3811,0.0297,0.2824
2026-02-27 14:16:47,spars,indoor,800,100,1.9705,0.0559,10.5061,192,100.0,1.135,0.0252,0.2673
2026-02-27 14:16:51,spars,indoor,1000,100,2.6996,0.0657,9.513,233,100.0,1.1407,0.0465,0.2625
2026-02-27 14:16:58,spars,indoor,1500,100,4.8188,0.0726,10.1649,308,100.0,1.0523,0.0134,0.2653
2026-02-27 14:17:07,spars,indoor,2000,100,7.1927,0.075,8.5725,387,100.0,1.0978,0.0237,0.2612
2026-02-27 14:17:09,gsrm,indoor,100,100,1.0537,0.0595,9.1686,2468,100.0,0.4484,0.0465,0.3364
2026-02-27 14:17:13,gsrm,indoor,200,100,1.7627,0.0726,9.1046,3112,100.0,0.37,0.0452,0.3362
2026-02-27 14:17:17,gsrm,indoor,300,100,2.3182,0.0768,9.0487,3282,100.0,0.3615,0.0361,0.3287
2026-02-27 14:17:22,gsrm,indoor,500,100,3.3367,0.0766,13.4154,3132,100.0,0.2887,0.0455,0.3219
2026-02-27 14:17:28,gsrm,indoor,800,100,4.9466,0.072,9.1858,3039,100.0,0.2417,0.04,0.3235
2026-02-27 14:17:36,gsrm,indoor,1000,100,5.9544,0.0718,9.0474,3029,100.0,0.2887,0.0417,0.324
2026-02-27 14:17:46,gsrm,indoor,1500,100,8.587,0.0712,9.0438,3013,100.0,0.2819,0.0388,0.3231
2026-02-27 14:17:59,gsrm,indoor,2000,100,11.1466,0.0701,9.1096,2956,100.0,0.2819,0.0402,0.3197
