timestamp,algorithm,environment,num_samples,seed,generation_time,search_time,path_length,edges_count,path_success_rate,spatial_coverage
2026-02-28 15:43:36,delta,indoor,1000,100,0.601,0.1556,9.5124,3678,100.0,0.017269
2026-02-28 15:43:37,beam,indoor,100,100,0.1157,0.0306,10.2078,282,100.0,0.147575
2026-02-28 15:43:38,beam,indoor,200,100,0.5435,0.0304,8.2342,879,100.0,0.046644
2026-02-28 15:43:40,beam,indoor,300,100,0.8283,0.0296,8.2787,1260,100.0,0.039337
2026-02-28 15:43:41,beam,indoor,500,100,0.8266,0.0296,8.2787,1260,100.0,0.039337
2026-02-28 15:43:43,beam,indoor,800,100,0.8304,0.0293,8.2787,1260,100.0,0.039337
2026-02-28 15:43:45,beam,indoor,1000,100,0.8258,0.0298,8.2787,1260,100.0,0.039337
2026-02-28 15:43:45,spars,indoor,100,100,0.0515,0.0,0.0,16,0.0,0.064565
2026-02-28 15:43:46,spars,indoor,200,100,0.1826,0.0,0.0,59,0.0,0.045809
2026-02-28 15:43:47,spars,indoor,300,100,0.3527,0.0304,2.1682,98,40.0,0.091929
2026-02-28 15:43:49,spars,indoor,500,100,0.8415,0.0417,8.431,145,100.0,0.072378
2026-02-28 15:43:52,spars,indoor,800,100,1.6887,0.0479,10.5061,192,100.0,0.070126
2026-02-28 15:43:55,spars,indoor,1000,100,2.2992,0.0565,9.513,233,100.0,0.062933
2026-02-28 15:44:04,gsrm,indoor,100,100,0.8403,0.3352,9.2096,2468,100.0,0.008595
2026-02-28 15:44:14,gsrm,indoor,200,100,1.3887,0.4035,9.1081,3112,100.0,0.00687
2026-02-28 15:44:26,gsrm,indoor,300,100,1.7681,0.4297,9.0473,3282,100.0,0.006549
2026-02-28 15:44:38,gsrm,indoor,500,100,2.4796,0.4283,13.4283,3132,100.0,0.007445
2026-02-28 15:44:51,gsrm,indoor,800,100,3.6052,0.4053,9.2143,3039,100.0,0.007001
2026-02-28 15:45:04,gsrm,indoor,1000,100,4.3587,0.3986,9.1002,3029,100.0,0.007089
2026-02-28 15:45:05,delta,four_rooms,100,100,0.0953,0.0251,7.4591,347,100.0,0.085444
2026-02-28 15:45:06,delta,four_rooms,200,100,0.0951,0.0254,7.4591,347,100.0,0.085444
2026-02-28 15:45:07,delta,four_rooms,300,100,0.0961,0.0252,7.4591,347,100.0,0.085444
2026-02-28 15:45:08,delta,four_rooms,500,100,0.0953,0.025,7.4591,347,100.0,0.085444
2026-02-28 15:45:08,delta,four_rooms,800,100,0.094,0.0253,7.4591,347,100.0,0.085444
2026-02-28 15:45:09,delta,four_rooms,1000,100,0.0959,0.0253,7.4591,347,100.0,0.085444
2026-02-28 15:45:10,beam,four_rooms,100,100,0.117,0.0193,9.8259,182,100.0,0.101987
2026-02-28 15:45:10,beam,four_rooms,200,100,0.1164,0.019,9.8259,182,100.0,0.101987
2026-02-28 15:45:11,beam,four_rooms,300,100,0.1161,0.0192,9.8259,182,100.0,0.101987
2026-02-28 15:45:11,beam,four_rooms,500,100,0.1163,0.019,9.8259,182,100.0,0.101987
2026-02-28 15:45:12,beam,four_rooms,800,100,0.1152,0.0189,9.8259,182,100.0,0.101987
2026-02-28 15:45:12,beam,four_rooms,1000,100,0.1148,0.0187,9.8259,182,100.0,0.101987
2026-02-28 15:45:13,spars,four_rooms,100,100,0.0595,0.0,0.0,19,0.0,0.245768
2026-02-28 15:45:13,spars,four_rooms,200,100,0.1732,0.0122,7.2029,30,100.0,0.222601
2026-02-28 15:45:14,spars,four_rooms,300,100,0.3061,0.0177,8.2804,55,100.0,0.148177
2026-02-28 15:45:15,spars,four_rooms,500,100,0.6793,0.0142,8.157,71,100.0,0.15444
2026-02-28 15:45:17,spars,four_rooms,800,100,1.2993,0.0183,5.924,84,100.0,0.181764
2026-02-28 15:45:19,spars,four_rooms,1000,100,1.7378,0.0205,10.718,92,100.0,0.154347
2026-02-28 15:45:20,gsrm,four_rooms,100,100,0.534,0.0349,7.9576,222,20.0,0.046555
2026-02-28 15:45:22,gsrm,four_rooms,200,100,0.9102,0.0387,7.96,288,20.0,0.040004
2026-02-28 15:45:24,gsrm,four_rooms,300,100,1.2755,0.0379,7.96,268,20.0,0.0419
2026-02-28 15:45:26,gsrm,four_rooms,500,100,2.0143,0.0387,7.96,255,20.0,0.043542
2026-02-28 15:45:30,gsrm,four_rooms,800,100,3.0755,0.0377,7.96,259,20.0,0.042634
2026-02-28 15:45:35,gsrm,four_rooms,1000,100,3.7865,0.0388,7.96,273,20.0,0.041269
